hyderabad,Tivoli Cinemas: Secunderabad,2,2019-04-13,Chitralahari,Telugu,2D,07:30 PM
hyderabad,Tivoli Cinemas: Secunderabad,3,2019-04-13,Chitralahari,Telugu,2D,10:10 PM
hyderabad,Vijayalakshmi Talkies: Maheshwaram,3,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Vijayalakshmi Talkies: Maheshwaram,3,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Vijetha 70MM: Borabanda,2,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Vimal 70mm: Balanagar,1,2019-04-13,Chitralahari,Telugu,2D,06:15 PM
hyderabad,Vimal 70mm: Balanagar,1,2019-04-13,Chitralahari,Telugu,2D,09:15 PM
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram,2,2019-04-13,Chitralahari,Telugu,2D,09:15 PM
hyderabad,VLS Sridevi 2K A/C Dts: Chilakalguda,3,2019-04-13,Chitralahari,Telugu,2D,09:15 PM
hyderabad,Vyjayanthi Cinema: Nacharam,2,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Vyjayanthi Cinema: Nacharam,3,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Yadagiri Theatre: Santosh Nagar,3,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-04-14,Chitralahari,Telugu,2D,10:25 AM
hyderabad,AMB Cinemas: Gachibowli,2,2019-04-14,Chitralahari,Telugu,2D,10:40 AM
hyderabad,AMB Cinemas: Gachibowli,2,2019-04-14,Chitralahari,Telugu,2D,10:50 AM
hyderabad,AMB Cinemas: Gachibowli,1,2019-04-14,Chitralahari,Telugu,2D,01:40 PM
hyderabad,AMB Cinemas: Gachibowli,2,2019-04-14,Chitralahari,Telugu,2D,01:45 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-04-14,Chitralahari,Telugu,2D,04:20 PM
hyderabad,AMB Cinemas: Gachibowli,3,2019-04-14,Chitralahari,Telugu,2D,07:00 PM
hyderabad,AMB Cinemas: Gachibowli,1,2019-04-14,Chitralahari,Telugu,2D,07:05 PM
hyderabad,AMB Cinemas: Gachibowli,1,2019-04-14,Chitralahari,Telugu,2D,10:00 PM
hyderabad,Amba Theatre: Mehdipatnam,1,2019-04-14,Chitralahari,Telugu,2D,11:30 AM
hyderabad,Amba Theatre: Mehdipatnam,2,2019-04-14,Chitralahari,Telugu,2D,02:30 PM
hyderabad,Amba Theatre: Mehdipatnam,1,2019-04-14,Chitralahari,Telugu,2D,06:30 PM
hyderabad,Amba Theatre: Mehdipatnam,3,2019-04-14,Chitralahari,Telugu,2D,09:30 PM
hyderabad,Aradhana Theatre: Hyderabad,3,2019-04-14,Chitralahari,Telugu,2D,11:00 AM
hyderabad,Aradhana Theatre: Hyderabad,2,2019-04-14,Chitralahari,Telugu,2D,02:00 PM
hyderabad,Aradhana Theatre: Hyderabad,3,2019-04-14,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Aradhana Theatre: Hyderabad,1,2019-04-14,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,3,2019-04-14,Chitralahari,Telugu,2D,10:30 AM
hyderabad,Asian Cineplanet Multiplex: Kompally,3,2019-04-14,Chitralahari,Telugu,2D,01:40 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,2,2019-04-14,Chitralahari,Telugu,2D,04:30 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,3,2019-04-14,Chitralahari,Telugu,2D,07:40 PM
hyderabad,Asian Cineplanet Multiplex: Kompally,3,2019-04-14,Chitralahari,Telugu,2D,10:20 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-04-14,Chitralahari,Telugu,2D,10:30 AM
hyderabad,Asian CineSquare Multiplex: Uppal,2,2019-04-14,Chitralahari,Telugu,2D,01:40 PM
hyderabad,Asian CineSquare Multiplex: Uppal,2,2019-04-14,Chitralahari,Telugu,2D,04:45 PM
hyderabad,Asian CineSquare Multiplex: Uppal,2,2019-04-14,Chitralahari,Telugu,2D,07:45 PM
hyderabad,Asian CineSquare Multiplex: Uppal,3,2019-04-14,Chitralahari,Telugu,2D,10:40 PM
hyderabad,Asian Ganga 4K: Dilsukhnagar,2,2019-04-14,Chitralahari,Telugu,2D,11:00 AM
hyderabad,Asian Ganga 4K: Dilsukhnagar,3,2019-04-14,Chitralahari,Telugu,2D,02:00 PM
hyderabad,Asian GPR Multiplex: Kukatpally,3,2019-04-14,Chitralahari,Telugu,2D,10:40 AM
hyderabad,Asian GPR Multiplex: Kukatpally,2,2019-04-14,Chitralahari,Telugu,2D,01:40 PM
hyderabad,Asian GPR Multiplex: Kukatpally,2,2019-04-14,Chitralahari,Telugu,2D,04:30 PM
hyderabad,Asian GPR Multiplex: Kukatpally,1,2019-04-14,Chitralahari,Telugu,2D,07:25 PM
hyderabad,Asian GPR Multiplex: Kukatpally,2,2019-04-14,Chitralahari,Telugu,2D,10:45 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,1,2019-04-14,Chitralahari,Telugu,2D,11:00 AM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-04-14,Chitralahari,Telugu,2D,02:30 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,1,2019-04-14,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Asian Lakshmikala Cinepride: Moosapet,3,2019-04-14,Chitralahari,Telugu,2D,09:30 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-04-14,Chitralahari,Telugu,2D,10:30 AM
hyderabad,Asian M Cube Mall: Attapur,2,2019-04-14,Chitralahari,Telugu,2D,01:30 PM
hyderabad,Asian M Cube Mall: Attapur,1,2019-04-14,Chitralahari,Telugu,2D,01:45 PM
hyderabad,Asian M Cube Mall: Attapur,1,2019-04-14,Chitralahari,Telugu,2D,04:15 PM
hyderabad,Asian M Cube Mall: Attapur,1,2019-04-14,Chitralahari,Telugu,2D,04:45 PM
hyderabad,Asian M Cube Mall: Attapur,3,2019-04-14,Chitralahari,Telugu,2D,07:15 PM
hyderabad,Asian M Cube Mall: Attapur,1,2019-04-14,Chitralahari,Telugu,2D,07:30 PM
hyderabad,Asian M Cube Mall: Attapur,2,2019-04-14,Chitralahari,Telugu,2D,10:40 PM
